Date,sku_id,category,units sold,promotions,customers_visits,conversion_rate
2026-08-22,628-004/0321-91,Sofas,1,On Promotion,818,0.0012
2026-08-23,628-004/0321-91,Sofas,0,On Promotion,841,0.0
2026-08-24,628-004/0321-91,Sofas,2,On Promotion,535,0.0037
2026-08-25,628-004/0321-91,Sofas,2,On Promotion,598,0.0033
2026-08-26,628-004/0321-91,Sofas,1,On Promotion,243,0.0041
2026-08-27,628-004/0321-91,Sofas,0,On Promotion,938,0.0
2026-08-28,628-004/0321-91,Sofas,1,On Promotion,234,0.0043
2026-08-29,628-004/0321-91,Sofas,2,On Promotion,575,0.0035
2026-08-30,628-004/0321-91,Sofas,1,On Promotion,194,0.0052
2026-08-31,628-004/0321-91,Sofas,0,On Promotion,510,0.0
2026-09-01,628-004/0321-91,Sofas,1,On Promotion,321,0.0031
2026-09-02,628-004/0321-91,Sofas,2,On Promotion,520,0.0038
2026-09-03,628-004/0321-91,Sofas,0,On Promotion,608,0.0
2026-09-04,628-004/0321-91,Sofas,0,On Promotion,669,0.0
2026-09-05,628-004/0321-91,Sofas,0,On Promotion,841,0.0
2026-09-06,628-004/0321-91,Sofas,2,On Promotion,614,0.0033
2026-09-07,628-004/0321-91,Sofas,0,On Promotion,857,0.0
2026-09-08,628-004/0321-91,Sofas,2,On Promotion,528,0.0038
2026-09-09,628-004/0321-91,Sofas,2,On Promotion,569,0.0035
2026-09-10,628-004/0321-91,Sofas,1,On Promotion,340,0.0029
2026-09-11,628-004/0321-91,Sofas,1,On Promotion,194,0.0052
2026-09-12,628-004/0321-91,Sofas,0,On Promotion,611,0.0
2026-09-13,628-004/0321-91,Sofas,1,On Promotion,256,0.0039
2026-09-14,628-004/0321-91,Sofas,1,On Promotion,172,0.0058
2026-09-15,628-004/0321-91,Sofas,0,On Promotion,555,0.0
2026-09-16,628-004/0321-91,Sofas,2,On Promotion,1031,0.0019
2026-09-17,628-004/0321-91,Sofas,3,On Promotion,548,0.0055
2026-09-18,628-004/0321-91,Sofas,2,On Promotion,462,0.0043
2026-09-19,628-004/0321-91,Sofas,1,On Promotion,479,0.0021
2026-09-20,628-004/0321-91,Sofas,7,On Promotion,2644,0.0026
2026-09-21,628-004/0321-91,Sofas,0,On Promotion,608,0.0
2026-09-22,628-004/0321-91,Sofas,0,On Promotion,669,0.0
2026-09-23,628-004/0321-91,Sofas,5,On Promotion,776,0.0052
2026-09-24,628-004/0321-91,Sofas,1,On Promotion,286,0.0035
2026-09-25,628-004/0321-91,Sofas,2,On Promotion,411,0.0049
2026-09-26,628-004/0321-91,Sofas,3,On Promotion,716,0.0042
2026-09-27,628-004/0321-91,Sofas,1,On Promotion,411,0.0024
2026-09-28,628-004/0321-91,Sofas,2,On Promotion,524,0.0038
2026-09-29,628-004/0321-91,Sofas,0,On Promotion,696,0.0
2026-09-30,628-004/0321-91,Sofas,2,On Promotion,559,0.0036
2026-10-01,628-004/0321-91,Sofas,0,On Promotion,724,0.0
2026-10-02,628-004/0321-91,Sofas,1,On Promotion,241,0.0041
2026-10-03,628-004/0321-91,Sofas,2,On Promotion,500,0.004
2026-10-04,628-004/0321-91,Sofas,2,On Promotion,514,0.0039
2026-10-05,628-004/0321-91,Sofas,0,On Promotion,659,0.0
2026-10-06,628-004/0321-91,Sofas,0,On Promotion,501,0.0
2026-10-07,628-004/0321-91,Sofas,0,On Promotion,510,0.0
2026-10-08,628-004/0321-91,Sofas,2,On Promotion,437,0.0046
2026-10-09,628-004/0321-91,Sofas,4,On Promotion,710,0.0056
2026-10-10,628-004/0321-91,Sofas,0,On Promotion,731,0.0
2026-10-11,628-004/0321-91,Sofas,2,On Promotion,503,0.004
2026-10-12,628-004/0321-91,Sofas,3,On Promotion,1211,0.0025
2026-10-13,628-004/0321-91,Sofas,1,On Promotion,273,0.0037
2026-10-14,628-004/0321-91,Sofas,2,On Promotion,669,0.003
2026-10-15,628-004/0321-91,Sofas,1,On Promotion,519,0.0019
2026-10-16,628-004/0321-91,Sofas,2,On Promotion,414,0.0048
2026-10-17,628-004/0321-91,Sofas,0,On Promotion,561,0.0
2026-10-18,628-004/0321-91,Sofas,0,On Promotion,605,0.0
2026-10-19,628-004/0321-91,Sofas,1,On Promotion,372,0.0027
2026-10-20,628-004/0321-91,Sofas,4,On Promotion,725,0.0055
2026-10-21,628-004/0321-91,Sofas,1,On Promotion,285,0.0035
2026-10-22,628-004/0321-91,Sofas,1,On Promotion,212,0.0047
2026-10-23,628-004/0321-91,Sofas,3,On Promotion,1272,0.0024
2026-10-24,628-004/0321-91,Sofas,0,On Promotion,736,0.0
2026-10-25,628-004/0321-91,Sofas,0,On Promotion,688,0.0
2026-10-26,628-004/0321-91,Sofas,2,On Promotion,506,0.004
2026-10-27,628-004/0321-91,Sofas,1,On Promotion,316,0.0032
2026-10-28,628-004/0321-91,Sofas,1,On Promotion,575,0.0017
2026-10-29,628-004/0321-91,Sofas,1,On Promotion,211,0.0047
2026-10-30,628-004/0321-91,Sofas,1,On Promotion,410,0.0024
2026-10-31,628-004/0321-91,Sofas,1,On Promotion,263,0.0038
2026-11-01,628-004/0321-91,Sofas,1,On Promotion,519,0.0019
2026-11-02,628-004/0321-91,Sofas,0,On Promotion,550,0.0
2026-11-03,628-004/0321-91,Sofas,2,On Promotion,724,0.0028
2026-11-04,628-004/0321-91,Sofas,0,On Promotion,664,0.0
2026-11-05,628-004/0321-91,Sofas,2,On Promotion,491,0.0041
2026-11-06,628-004/0321-91,Sofas,3,On Promotion,924,0.0032
2026-11-07,628-004/0321-91,Sofas,0,On Promotion,516,0.0
2026-11-08,628-004/0321-91,Sofas,1,On Promotion,493,0.002
2026-11-09,628-004/0321-91,Sofas,0,On Promotion,640,0.0
2026-11-10,628-004/0321-91,Sofas,0,On Promotion,613,0.0
2026-11-11,628-004/0321-91,Sofas,1,On Promotion,549,0.0018
2026-11-12,628-004/0321-91,Sofas,4,On Promotion,1175,0.0034
2026-11-13,628-004/0321-91,Sofas,0,On Promotion,566,0.0
2026-11-14,628-004/0321-91,Sofas,2,On Promotion,1132,0.0018
2026-11-15,628-004/0321-91,Sofas,2,On Promotion,697,0.0029
2026-11-16,628-004/0321-91,Sofas,1,On Promotion,377,0.0027
2026-11-17,628-004/0321-91,Sofas,2,On Promotion,458,0.0044
2026-11-18,628-004/0321-91,Sofas,1,On Promotion,203,0.0049
2026-11-19,628-004/0321-91,Sofas,4,On Promotion,1523,0.0026
2026-11-20,628-004/0321-91,Sofas,1,On Promotion,278,0.0036
2026-11-21,628-004/0321-91,Sofas,1,On Promotion,255,0.0039
2026-11-22,628-004/0321-91,Sofas,3,On Promotion,666,0.0045
2026-11-23,628-004/0321-91,Sofas,0,On Promotion,555,0.0
2026-11-24,628-004/0321-91,Sofas,4,On Promotion,967,0.0041
2026-11-25,628-004/0321-91,Sofas,1,On Promotion,561,0.0018
2026-11-26,628-004/0321-91,Sofas,0,On Promotion,610,0.0
2026-11-27,628-004/0321-91,Sofas,2,On Promotion,880,0.0023
2026-11-28,628-004/0321-91,Sofas,0,On Promotion,528,0.0
2026-11-29,628-004/0321-91,Sofas,3,On Promotion,727,0.0041
2026-11-30,628-004/0321-91,Sofas,1,On Promotion,475,0.0021
2026-12-01,628-004/0321-91,Sofas,1,On Promotion,193,0.0052
2026-12-02,628-004/0321-91,Sofas,1,On Promotion,274,0.0036
2026-12-03,628-004/0321-91,Sofas,1,On Promotion,189,0.0053
2026-12-04,628-004/0321-91,Sofas,0,On Promotion,730,0.0
2026-12-05,628-004/0321-91,Sofas,0,On Promotion,623,0.0
2026-12-06,628-004/0321-91,Sofas,2,On Promotion,680,0.0029
2026-12-07,628-004/0321-91,Sofas,0,On Promotion,707,0.0
2026-12-08,628-004/0321-91,Sofas,1,On Promotion,270,0.0037
2026-12-09,628-004/0321-91,Sofas,0,On Promotion,609,0.0
2026-12-10,628-004/0321-91,Sofas,2,On Promotion,705,0.0028
2026-12-11,628-004/0321-91,Sofas,1,On Promotion,210,0.0048
2026-12-12,628-004/0321-91,Sofas,2,On Promotion,527,0.0038
2026-12-13,628-004/0321-91,Sofas,2,On Promotion,908,0.0022
2026-12-14,628-004/0321-91,Sofas,1,On Promotion,231,0.0043
2026-12-15,628-004/0321-91,Sofas,0,On Promotion,613,0.0
2026-12-16,628-004/0321-91,Sofas,0,On Promotion,555,0.0
2026-12-17,628-004/0321-91,Sofas,1,On Promotion,227,0.0044
2026-12-18,628-004/0321-91,Sofas,3,On Promotion,805,0.0037
2026-12-19,628-004/0321-91,Sofas,0,On Promotion,822,0.0
2026-12-20,628-004/0321-91,Sofas,2,On Promotion,712,0.0028
2026-12-21,628-004/0321-91,Sofas,0,On Promotion,613,0.0
2026-12-22,628-004/0321-91,Sofas,3,On Promotion,725,0.0041
2026-12-23,628-004/0321-91,Sofas,1,On Promotion,324,0.0031
2026-12-24,628-004/0321-91,Sofas,1,On Promotion,218,0.0046
2026-12-25,628-004/0321-91,Sofas,7,On Promotion,1261,0.0048
2026-12-26,628-004/0321-91,Sofas,3,On Promotion,851,0.0035
2026-12-27,628-004/0321-91,Sofas,2,On Promotion,443,0.0045
2026-12-28,628-004/0321-91,Sofas,0,On Promotion,571,0.0
2026-12-29,628-004/0321-91,Sofas,1,On Promotion,206,0.0049
2026-12-30,628-004/0321-91,Sofas,1,On Promotion,268,0.0037
2026-12-31,628-004/0321-91,Sofas,2,On Promotion,552,0.0036
2025-01-01,818-026/SEAGLASS,Beds,0,Off Promotion,791,0.0
2025-01-02,818-026/SEAGLASS,Beds,0,Off Promotion,516,0.0
2025-01-03,818-026/SEAGLASS,Beds,0,Off Promotion,555,0.0
2025-01-04,818-026/SEAGLASS,Beds,1,Off Promotion,373,0.0027
2025-01-05,818-026/SEAGLASS,Beds,2,Off Promotion,752,0.0027
2025-01-06,818-026/SEAGLASS,Beds,1,Off Promotion,461,0.0022
2025-01-07,818-026/SEAGLASS,Beds,2,Off Promotion,665,0.003
2025-01-08,818-026/SEAGLASS,Beds,0,Off Promotion,728,0.0
2025-01-09,818-026/SEAGLASS,Beds,1,Off Promotion,342,0.0029
2025-01-10,818-026/SEAGLASS,Beds,3,Off Promotion,969,0.0031
2025-01-11,818-026/SEAGLASS,Beds,1,Off Promotion,306,0.0033
2025-01-12,818-026/SEAGLASS,Beds,0,Off Promotion,704,0.0
2025-01-13,818-026/SEAGLASS,Beds,3,Off Promotion,715,0.0042
2025-01-14,818-026/SEAGLASS,Beds,1,Off Promotion,183,0.0055
2025-01-15,818-026/SEAGLASS,Beds,0,Off Promotion,613,0.0
2025-01-16,818-026/SEAGLASS,Beds,1,Off Promotion,211,0.0047
2025-01-17,818-026/SEAGLASS,Beds,1,Off Promotion,284,0.0035
2025-01-18,818-026/SEAGLASS,Beds,1,Off Promotion,303,0.0033
2025-01-19,818-026/SEAGLASS,Beds,0,Off Promotion,704,0.0
2025-01-20,818-026/SEAGLASS,Beds,0,Off Promotion,832,0.0
2025-01-21,818-026/SEAGLASS,Beds,1,Off Promotion,193,0.0052
2025-01-22,818-026/SEAGLASS,Beds,1,Off Promotion,254,0.0039
2025-01-23,818-026/SEAGLASS,Beds,1,Off Promotion,336,0.003
2025-01-24,818-026/SEAGLASS,Beds,1,Off Promotion,326,0.0031
2025-01-25,818-026/SEAGLASS,Beds,3,Off Promotion,890,0.0034
2025-01-26,818-026/SEAGLASS,Beds,1,Off Promotion,334,0.003
2025-01-27,818-026/SEAGLASS,Beds,1,Off Promotion,276,0.0036
2025-01-28,818-026/SEAGLASS,Beds,2,Off Promotion,851,0.0024
2025-01-29,818-026/SEAGLASS,Beds,0,Off Promotion,480,0.0
2025-01-30,818-026/SEAGLASS,Beds,0,Off Promotion,659,0.0
2025-01-31,818-026/SEAGLASS,Beds,2,Off Promotion,866,0.0023
2025-02-01,818-026/SEAGLASS,Beds,0,Off Promotion,708,0.0
2025-02-02,818-026/SEAGLASS,Beds,0,Off Promotion,725,0.0
2025-02-03,818-026/SEAGLASS,Beds,0,Off Promotion,510,0.0
2025-02-04,818-026/SEAGLASS,Beds,0,Off Promotion,654,0.0
2025-02-05,818-026/SEAGLASS,Beds,0,Off Promotion,510,0.0
2025-02-06,818-026/SEAGLASS,Beds,2,Off Promotion,464,0.0043
2025-02-07,818-026/SEAGLASS,Beds,0,Off Promotion,510,0.0
2025-02-08,818-026/SEAGLASS,Beds,1,Off Promotion,238,0.0042
2025-02-09,818-026/SEAGLASS,Beds,0,Off Promotion,731,0.0
2025-02-10,818-026/SEAGLASS,Beds,3,Off Promotion,1073,0.0028
2025-02-11,818-026/SEAGLASS,Beds,1,Off Promotion,524,0.0019
2025-02-12,818-026/SEAGLASS,Beds,0,Off Promotion,764,0.0
2025-02-13,818-026/SEAGLASS,Beds,1,Off Promotion,213,0.0047
2025-02-14,818-026/SEAGLASS,Beds,4,Off Promotion,1332,0.003
2025-02-15,818-026/SEAGLASS,Beds,0,Off Promotion,528,0.0
2025-02-16,818-026/SEAGLASS,Beds,2,Off Promotion,981,0.002
2025-02-17,818-026/SEAGLASS,Beds,0,Off Promotion,1191,0.0
2025-02-18,818-026/SEAGLASS,Beds,0,Off Promotion,480,0.0
2025-02-19,818-026/SEAGLASS,Beds,2,Off Promotion,357,0.0056
2025-02-20,818-026/SEAGLASS,Beds,2,Off Promotion,580,0.0034
2025-02-21,818-026/SEAGLASS,Beds,2,Off Promotion,760,0.0026
2025-02-22,818-026/SEAGLASS,Beds,1,Off Promotion,319,0.0031
2025-02-23,818-026/SEAGLASS,Beds,3,Off Promotion,830,0.0036
2025-02-24,818-026/SEAGLASS,Beds,0,Off Promotion,608,0.0
2025-02-25,818-026/SEAGLASS,Beds,2,Off Promotion,759,0.0026
2025-02-26,818-026/SEAGLASS,Beds,1,Off Promotion,273,0.0037
2025-02-27,818-026/SEAGLASS,Beds,1,Off Promotion,302,0.0033
2025-02-28,818-026/SEAGLASS,Beds,2,Off Promotion,531,0.0038
2025-03-01,818-026/SEAGLASS,Beds,0,Off Promotion,629,0.0
2025-03-02,818-026/SEAGLASS,Beds,3,Off Promotion,1436,0.0021
2025-03-03,818-026/SEAGLASS,Beds,1,Off Promotion,361,0.0028
2025-03-04,818-026/SEAGLASS,Beds,0,Off Promotion,550,0.0
2025-03-05,818-026/SEAGLASS,Beds,0,Off Promotion,469,0.0
2025-03-06,818-026/SEAGLASS,Beds,0,Off Promotion,613,0.0
2025-03-07,818-026/SEAGLASS,Beds,1,Off Promotion,342,0.0029
2025-03-08,818-026/SEAGLASS,Beds,2,Off Promotion,625,0.0032
2025-03-09,818-026/SEAGLASS,Beds,0,Off Promotion,1032,0.0
2025-03-10,818-026/SEAGLASS,Beds,0,Off Promotion,724,0.0
2025-03-11,818-026/SEAGLASS,Beds,1,Off Promotion,319,0.0031
2025-03-12,818-026/SEAGLASS,Beds,2,Off Promotion,477,0.0042
2025-03-13,818-026/SEAGLASS,Beds,4,Off Promotion,862,0.0046
2025-03-14,818-026/SEAGLASS,Beds,0,Off Promotion,654,0.0
2025-03-15,818-026/SEAGLASS,Beds,1,Off Promotion,386,0.0026
2025-03-16,818-026/SEAGLASS,Beds,2,Off Promotion,1016,0.002
2025-03-17,818-026/SEAGLASS,Beds,0,Off Promotion,707,0.0
2025-03-18,818-026/SEAGLASS,Beds,0,Off Promotion,613,0.0
2025-03-19,818-026/SEAGLASS,Beds,0,Off Promotion,938,0.0
2025-03-20,818-026/SEAGLASS,Beds,1,Off Promotion,253,0.004
2025-03-21,818-026/SEAGLASS,Beds,5,Off Promotion,1184,0.0042
2025-03-22,818-026/SEAGLASS,Beds,1,Off Promotion,236,0.0042
2025-03-23,818-026/SEAGLASS,Beds,3,Off Promotion,938,0.0032
2025-03-24,818-026/SEAGLASS,Beds,1,Off Promotion,231,0.0043
2025-03-25,818-026/SEAGLASS,Beds,1,Off Promotion,339,0.0029
2025-03-26,818-026/SEAGLASS,Beds,1,Off Promotion,239,0.0042
2025-03-27,818-026/SEAGLASS,Beds,1,Off Promotion,265,0.0038
2025-03-28,818-026/SEAGLASS,Beds,1,Off Promotion,321,0.0031
2025-03-29,818-026/SEAGLASS,Beds,1,Off Promotion,196,0.0051
2025-03-30,818-026/SEAGLASS,Beds,1,Off Promotion,293,0.0034
2025-03-31,818-026/SEAGLASS,Beds,1,Off Promotion,431,0.0023
2025-04-01,818-026/SEAGLASS,Beds,2,Off Promotion,1184,0.0017
2025-04-02,818-026/SEAGLASS,Beds,1,Off Promotion,355,0.0028
2025-04-03,818-026/SEAGLASS,Beds,2,Off Promotion,601,0.0033
2025-04-04,818-026/SEAGLASS,Beds,0,Off Promotion,730,0.0
2025-04-05,818-026/SEAGLASS,Beds,2,Off Promotion,670,0.003
2025-04-06,818-026/SEAGLASS,Beds,1,Off Promotion,169,0.0059
2025-04-07,818-026/SEAGLASS,Beds,1,Off Promotion,285,0.0035
2025-04-08,818-026/SEAGLASS,Beds,0,Off Promotion,696,0.0
2025-04-09,818-026/SEAGLASS,Beds,1,Off Promotion,189,0.0053
2025-04-10,818-026/SEAGLASS,Beds,2,Off Promotion,805,0.0025
2025-04-11,818-026/SEAGLASS,Beds,0,Off Promotion,724,0.0
2025-04-12,818-026/SEAGLASS,Beds,1,Off Promotion,285,0.0035
2025-04-13,818-026/SEAGLASS,Beds,0,Off Promotion,797,0.0
2025-04-14,818-026/SEAGLASS,Beds,2,Off Promotion,428,0.0047
2025-04-15,818-026/SEAGLASS,Beds,1,Off Promotion,459,0.0022
2025-04-16,818-026/SEAGLASS,Beds,0,Off Promotion,613,0.0
2025-04-17,818-026/SEAGLASS,Beds,0,Off Promotion,609,0.0
2025-04-18,818-026/SEAGLASS,Beds,0,Off Promotion,571,0.0
2025-04-19,818-026/SEAGLASS,Beds,1,Off Promotion,244,0.0041
2025-04-20,818-026/SEAGLASS,Beds,1,Off Promotion,278,0.0036
2025-04-21,818-026/SEAGLASS,Beds,1,Off Promotion,343,0.0029
2025-04-22,818-026/SEAGLASS,Beds,0,Off Promotion,664,0.0
2025-04-23,818-026/SEAGLASS,Beds,1,Off Promotion,244,0.0041
2025-04-24,818-026/SEAGLASS,Beds,0,Off Promotion,613,0.0
2025-04-25,818-026/SEAGLASS,Beds,1,Off Promotion,225,0.0044
2025-04-26,818-026/SEAGLASS,Beds,1,Off Promotion,304,0.0033
2025-04-27,818-026/SEAGLASS,Beds,0,Off Promotion,561,0.0
2025-04-28,818-026/SEAGLASS,Beds,1,Off Promotion,216,0.0046
2025-04-29,818-026/SEAGLASS,Beds,0,Off Promotion,571,0.0
2025-04-30,818-026/SEAGLASS,Beds,2,Off Promotion,509,0.0039
2025-05-01,818-026/SEAGLASS,Beds,2,Off Promotion,737,0.0027
2025-05-02,818-026/SEAGLASS,Beds,2,Off Promotion,553,0.0036
2025-05-03,818-026/SEAGLASS,Beds,1,Off Promotion,258,0.0039
2025-05-04,818-026/SEAGLASS,Beds,2,Off Promotion,455,0.0044
2025-05-05,818-026/SEAGLASS,Beds,0,Off Promotion,764,0.0
2025-05-06,818-026/SEAGLASS,Beds,0,Off Promotion,764,0.0
2025-05-07,818-026/SEAGLASS,Beds,1,Off Promotion,205,0.0049
2025-05-08,818-026/SEAGLASS,Beds,1,Off Promotion,279,0.0036
2025-05-09,818-026/SEAGLASS,Beds,1,Off Promotion,242,0.0041
2025-05-10,818-026/SEAGLASS,Beds,1,Off Promotion,328,0.003
2025-05-11,818-026/SEAGLASS,Beds,0,Off Promotion,1032,0.0
2025-05-12,818-026/SEAGLASS,Beds,1,Off Promotion,214,0.0047
2025-05-13,818-026/SEAGLASS,Beds,0,Off Promotion,609,0.0
2025-05-14,818-026/SEAGLASS,Beds,1,Off Promotion,261,0.0038
2025-05-15,818-026/SEAGLASS,Beds,3,Off Promotion,523,0.0057
2025-05-16,818-026/SEAGLASS,Beds,3,Off Promotion,806,0.0037
2025-05-17,818-026/SEAGLASS,Beds,0,Off Promotion,1008,0.0
2025-05-18,818-026/SEAGLASS,Beds,0,Off Promotion,1008,0.0
2025-05-19,818-026/SEAGLASS,Beds,1,Off Promotion,194,0.0052
2025-05-20,818-026/SEAGLASS,Beds,2,Off Promotion,760,0.0026
2025-05-21,818-026/SEAGLASS,Beds,0,Off Promotion,571,0.0
2025-05-22,818-026/SEAGLASS,Beds,1,Off Promotion,231,0.0043
2025-05-23,818-026/SEAGLASS,Beds,1,Off Promotion,226,0.0044
2025-05-24,818-026/SEAGLASS,Beds,2,Off Promotion,590,0.0034
2025-05-25,818-026/SEAGLASS,Beds,2,Off Promotion,511,0.0039
2025-05-26,818-026/SEAGLASS,Beds,1,Off Promotion,314,0.0032
2025-05-27,818-026/SEAGLASS,Beds,0,Off Promotion,747,0.0
2025-05-28,818-026/SEAGLASS,Beds,2,Off Promotion,743,0.0027
2025-05-29,818-026/SEAGLASS,Beds,1,Off Promotion,280,0.0036
2025-05-30,818-026/SEAGLASS,Beds,1,Off Promotion,292,0.0034
2025-05-31,818-026/SEAGLASS,Beds,0,Off Promotion,568,0.0
2025-06-01,818-026/SEAGLASS,Beds,0,Off Promotion,688,0.0
2025-06-02,818-026/SEAGLASS,Beds,0,Off Promotion,669,0.0
2025-06-03,818-026/SEAGLASS,Beds,2,Off Promotion,439,0.0046
2025-06-04,818-026/SEAGLASS,Beds,2,Off Promotion,783,0.0026
2025-06-05,818-026/SEAGLASS,Beds,0,Off Promotion,571,0.0
2025-06-06,818-026/SEAGLASS,Beds,2,Off Promotion,525,0.0038
2025-06-07,818-026/SEAGLASS,Beds,0,Off Promotion,623,0.0
2025-06-08,818-026/SEAGLASS,Beds,1,Off Promotion,295,0.0034
2025-06-09,818-026/SEAGLASS,Beds,2,Off Promotion,563,0.0036
2025-06-10,818-026/SEAGLASS,Beds,1,Off Promotion,245,0.0041
2025-06-11,818-026/SEAGLASS,Beds,1,Off Promotion,188,0.0053
2025-06-12,818-026/SEAGLASS,Beds,0,Off Promotion,659,0.0
2025-06-13,818-026/SEAGLASS,Beds,2,Off Promotion,534,0.0037
2025-06-14,818-026/SEAGLASS,Beds,2,Off Promotion,553,0.0036
2025-06-15,818-026/SEAGLASS,Beds,3,Off Promotion,1016,0.003
2025-06-16,818-026/SEAGLASS,Beds,1,Off Promotion,375,0.0027
2025-06-17,818-026/SEAGLASS,Beds,1,Off Promotion,257,0.0039
2025-06-18,818-026/SEAGLASS,Beds,0,Off Promotion,730,0.0
2025-06-19,818-026/SEAGLASS,Beds,0,Off Promotion,659,0.0
2025-06-20,818-026/SEAGLASS,Beds,6,Off Promotion,1305,0.0038
2025-06-21,818-026/SEAGLASS,Beds,2,Off Promotion,850,0.0024
2025-06-22,818-026/SEAGLASS,Beds,1,Off Promotion,289,0.0035
2025-06-23,818-026/SEAGLASS,Beds,2,Off Promotion,490,0.0041
2025-06-24,818-026/SEAGLASS,Beds,1,Off Promotion,422,0.0024
2025-06-25,818-026/SEAGLASS,Beds,1,Off Promotion,249,0.004
2025-06-26,818-026/SEAGLASS,Beds,3,Off Promotion,673,0.0045
2025-06-27,818-026/SEAGLASS,Beds,2,Off Promotion,577,0.0035
2025-06-28,818-026/SEAGLASS,Beds,1,Off Promotion,327,0.0031
2025-06-29,818-026/SEAGLASS,Beds,0,Off Promotion,804,0.0
2025-06-30,818-026/SEAGLASS,Beds,1,Off Promotion,253,0.004
2025-07-01,818-026/SEAGLASS,Beds,0,Off Promotion,730,0.0
2025-07-02,818-026/SEAGLASS,Beds,0,Off Promotion,728,0.0
2025-07-03,818-026/SEAGLASS,Beds,1,Off Promotion,464,0.0022
2025-07-04,818-026/SEAGLASS,Beds,1,Off Promotion,462,0.0022
2025-07-05,818-026/SEAGLASS,Beds,0,Off Promotion,778,0.0
2025-07-06,818-026/SEAGLASS,Beds,0,Off Promotion,720,0.0
2025-07-07,818-026/SEAGLASS,Beds,0,Off Promotion,550,0.0
2025-07-08,818-026/SEAGLASS,Beds,2,Off Promotion,418,0.0048
2025-07-09,818-026/SEAGLASS,Beds,1,Off Promotion,339,0.0029
2025-07-10,818-026/SEAGLASS,Beds,1,Off Promotion,352,0.0028
2025-07-11,818-026/SEAGLASS,Beds,1,Off Promotion,293,0.0034
2025-07-12,818-026/SEAGLASS,Beds,0,Off Promotion,516,0.0
2025-07-13,818-026/SEAGLASS,Beds,1,Off Promotion,258,0.0039
2025-07-14,818-026/SEAGLASS,Beds,1,Off Promotion,347,0.0029
2025-07-15,818-026/SEAGLASS,Beds,0,Off Promotion,674,0.0
2025-07-16,818-026/SEAGLASS,Beds,0,Off Promotion,613,0.0
2025-07-17,818-026/SEAGLASS,Beds,2,Off Promotion,422,0.0047
2025-07-18,818-026/SEAGLASS,Beds,2,Off Promotion,594,0.0034
2025-07-19,818-026/SEAGLASS,Beds,2,Off Promotion,535,0.0037
2025-07-20,818-026/SEAGLASS,Beds,0,Off Promotion,725,0.0
2025-07-21,818-026/SEAGLASS,Beds,2,Off Promotion,670,0.003
2025-07-22,818-026/SEAGLASS,Beds,0,Off Promotion,510,0.0
2025-07-23,818-026/SEAGLASS,Beds,1,Off Promotion,420,0.0024
2025-07-24,818-026/SEAGLASS,Beds,2,Off Promotion,320,0.0062
2025-07-25,818-026/SEAGLASS,Beds,2,Off Promotion,648,0.0031
2025-07-26,818-026/SEAGLASS,Beds,1,Off Promotion,336,0.003
2025-07-27,818-026/SEAGLASS,Beds,0,Off Promotion,797,0.0
2025-07-28,818-026/SEAGLASS,Beds,0,Off Promotion,613,0.0
2025-07-29,818-026/SEAGLASS,Beds,3,Off Promotion,1069,0.0028
2025-07-30,818-026/SEAGLASS,Beds,1,Off Promotion,347,0.0029
2025-07-31,818-026/SEAGLASS,Beds,1,Off Promotion,371,0.0027
2025-08-01,818-026/SEAGLASS,Beds,2,Off Promotion,592,0.0034
2025-08-02,818-026/SEAGLASS,Beds,1,Off Promotion,250,0.004
2025-08-03,818-026/SEAGLASS,Beds,3,Off Promotion,1043,0.0029
2025-08-04,818-026/SEAGLASS,Beds,0,Off Promotion,613,0.0
2025-08-05,818-026/SEAGLASS,Beds,1,Off Promotion,287,0.0035
2025-08-06,818-026/SEAGLASS,Beds,0,Off Promotion,609,0.0
2025-08-07,818-026/SEAGLASS,Beds,1,Off Promotion,290,0.0034
2025-08-08,818-026/SEAGLASS,Beds,2,Off Promotion,472,0.0042
2025-08-09,818-026/SEAGLASS,Beds,0,Off Promotion,1008,0.0
2025-08-10,818-026/SEAGLASS,Beds,0,Off Promotion,742,0.0
2025-08-11,818-026/SEAGLASS,Beds,2,Off Promotion,486,0.0041
2025-08-12,818-026/SEAGLASS,Beds,1,Off Promotion,214,0.0047
2025-08-13,818-026/SEAGLASS,Beds,2,Off Promotion,464,0.0043
2025-08-14,818-026/SEAGLASS,Beds,0,Off Promotion,730,0.0
2025-08-15,818-026/SEAGLASS,Beds,0,Off Promotion,764,0.0
2025-08-16,818-026/SEAGLASS,Beds,2,Off Promotion,730,0.0027
2025-08-17,818-026/SEAGLASS,Beds,1,Off Promotion,230,0.0043
2025-08-18,818-026/SEAGLASS,Beds,0,Off Promotion,501,0.0
2025-08-19,818-026/SEAGLASS,Beds,1,Off Promotion,311,0.0032
2025-08-20,818-026/SEAGLASS,Beds,1,Off Promotion,345,0.0029
2025-08-21,818-026/SEAGLASS,Beds,1,Off Promotion,212,0.0047
2025-08-22,818-026/SEAGLASS,Beds,0,Off Promotion,664,0.0
2025-08-23,818-026/SEAGLASS,Beds,0,Off Promotion,669,0.0
2025-08-24,818-026/SEAGLASS,Beds,0,Off Promotion,629,0.0
2025-08-25,818-026/SEAGLASS,Beds,1,Off Promotion,310,0.0032
2025-08-26,818-026/SEAGLASS,Beds,0,Off Promotion,730,0.0
2025-08-27,818-026/SEAGLASS,Beds,1,Off Promotion,304,0.0033
